method,method_label,control_name,control_value,amplitude_shrinkage,average_l0,checkpoint_step,checkpoint_training_loss,clean_reconstruction_error,dead_feature_window,dead_fraction,decoder_recovery_cosine,decoder_recovery_ground_truth,decoder_recovery_sae,expected_l0,explained_variance,generalization_error,ground_truth_expected_l0,ground_truth_match_coverage,ground_truth_num_features,init_seed,input_dim,l1_raw_relu_rho_model,l1_raw_relu_selection_error,l1_raw_relu_sigma_sel,mask_uncertainty,matched_decoder_recovery_cosine,matched_latent_count,mean_activation,paper_style_sigma_sel,reconstruction_error,reconstruction_mse,rho_model,sae_latent_match_coverage,sae_width,selection_error,support_average_precision,support_density,support_f1,support_precision,support_recall,support_roc_auc,target_model_density,train_steps,union_width,unmatched_ground_truth_features,unmatched_sae_latents,l1_gmm_threshold,l1_raw_relu_density,n_seeds
vgsae,VG-SAE,gamma,-0.9,-1.4169144250369021,124.9140625,999.0,-39.220115661621094,0.04658842831850052,100.0,0.0,0.6143407821655273,0.6143407821655273,0.6143407821655273,97.71868896484375,0.997648298740387,2.8377877340070468,12.800000190734863,1.0,128.0,101000.0,16.0,nan,nan,nan,0.15839626846864346,0.6143407821655273,128.0,0.41942447423934937,0.16793476819912784,0.04658842831850052,0.0034314049407839775,0.7634272575378418,1.0,128.0,0.7077072695382434,0.11770178422019723,0.1,0.1809877733964994,0.09975608230658578,0.9746410021387106,0.5331211002377478,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
vgsae,VG-SAE,gamma,-1.0,-2.0405250291788954,125.630859375,999.0,-36.27204895019531,0.05273278430104256,100.0,0.0,0.6135858297348022,0.6135858297348022,0.6135858297348022,100.62214660644531,0.9969870448112488,2.773572664697934,12.800000190734863,1.0,128.0,101000.0,16.0,nan,nan,nan,0.14694987810657612,0.6135858297348022,128.0,0.41496360301971436,0.1564503088462112,0.05273278430104256,0.004396198317408562,0.7861104607582092,1.0,128.0,0.72678568142112,0.11185225281979089,0.1,0.1808689271754928,0.0996377656514777,0.9790711885120684,0.5255221332702695,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
vgsae,VG-SAE,gamma,-1.1,-1.0501651742729217,126.044921875,999.0,-36.41133499145508,0.05510025471448898,100.0,0.0,0.6118087768554688,0.6118087768554688,0.6118087768554688,103.18756866455078,0.9967104196548462,2.5463400443060644,12.800000190734863,1.0,128.0,101000.0,16.0,nan,nan,nan,0.13613181156470563,0.6118087768554688,128.0,0.39201468229293823,0.14571489067766208,0.05510025471448898,0.004799799527972937,0.8061528205871582,1.0,128.0,0.7419439687113254,0.122072627140452,0.1,0.18120172760653339,0.09979081118772759,0.9838069049801406,0.5398414843158542,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
l1,L1-ReLU,l1_coefficient,5.0,0.1068335460802861,0.984375,999.0,18.3217716217041,0.840192973613739,100.0,0.1328125,0.7001259922981262,0.7001259922981262,0.7001259922981262,0.984375,0.23512959480285645,1.0046393571218692,12.800000190734863,1.0,128.0,101001.0,16.0,0.0154876708984375,0.1077423095703125,0.015153259038925171,0.0,0.7001259922981262,128.0,0.01477251760661602,0.00759810209274292,0.840192973613739,1.1160249710083008,0.0076904296875,1.0,128.0,0.103240966796875,0.10382909947154736,0.1,0.04028368794326241,0.28174603174603174,0.021692636724717385,0.5077780016985174,0.10000000149011612,1000.0,128.0,0.0,0.0,0.6306465864181519,0.0154876708984375,1
l1,L1-ReLU,l1_coefficient,4.5,0.04779068311874814,1.36328125,999.0,17.398813247680664,0.8491362929344177,100.0,0.0390625,0.7012785077095032,0.7012785077095032,0.7012785077095032,1.36328125,0.21875977516174316,1.0230575515826699,12.800000190734863,1.0,128.0,101001.0,16.0,0.018035888671875,0.108795166015625,0.017638027667999268,0.0,0.7012785077095032,128.0,0.019868900999426842,0.010497212409973145,0.8491362929344177,1.1399102210998535,0.010650634765625,1.0,128.0,0.1046142578125,0.10516088446072241,0.1,0.05356156819436776,0.27793696275071633,0.029636419187289948,0.510546299100341,0.10000000149011612,1000.0,128.0,0.0,0.0,0.6014685034751892,0.018035888671875,1
l1,L1-ReLU,l1_coefficient,3.5,0.16064124009864425,2.15234375,999.0,15.636117935180664,0.8454598784446716,100.0,0.0078125,0.7128547430038452,0.7128547430038452,0.7128547430038452,2.15234375,0.22551000118255615,1.0403804892620108,12.800000190734863,1.0,128.0,101001.0,16.0,0.0252227783203125,0.1118316650390625,0.024471193552017212,0.0,0.7128547430038452,128.0,0.02820497378706932,0.016469597816467285,0.8454598784446716,1.1300609111785889,0.016815185546875,1.0,128.0,0.107330322265625,0.10826487801753043,0.1,0.08028242677824267,0.27858439201451907,0.04689886953864956,0.5167110045269108,0.10000000149011612,1000.0,128.0,0.0,0.0,0.4538215398788452,0.0252227783203125,1
l1,L1-ReLU,l1_coefficient,3.0,0.06917077287334901,2.623046875,999.0,14.622976303100586,0.8092048168182373,100.0,0.0,0.7074115872383118,0.7074115872383118,0.7074115872383118,2.623046875,0.29050928354263306,1.0440016935861467,12.800000190734863,1.0,128.0,101001.0,16.0,0.0304107666015625,0.1164093017578125,0.029338032007217407,0.0,0.7074115872383118,128.0,0.03176531940698624,0.01999148726463318,0.8092048168182373,1.0352202653884888,0.0204925537109375,1.0,128.0,0.1100921630859375,0.10766019333917853,0.1,0.08543541640258588,0.2509307520476545,0.051481820959364495,0.5172140415188414,0.10000000149011612,1000.0,128.0,0.0,0.0,0.4179919958114624,0.0304107666015625,1
l1,L1-ReLU,l1_coefficient,2.0,0.21669830255771658,4.439453125,999.0,12.03582763671875,0.7535268068313599,100.0,0.0,0.7065173387527466,0.7065173387527466,0.7065173387527466,4.439453125,0.3847845196723938,1.0521124471871206,12.800000190734863,1.0,128.0,101001.0,16.0,0.0479888916015625,0.1270599365234375,0.04535749554634094,0.0,0.7065173387527466,128.0,0.04167226329445839,0.0333046019077301,0.7535268068313599,0.897662878036499,0.0346832275390625,1.0,128.0,0.1178741455078125,0.11164688036142799,0.1,0.12405034584420002,0.24065112186537616,0.08356248090436907,0.5271516422151953,0.10000000149011612,1000.0,128.0,0.0,0.0,0.29169145226478577,0.0479888916015625,1
l1,L1-ReLU,l1_coefficient,1.0,0.3050262641701295,10.0390625,999.0,8.175622940063477,0.5007478594779968,100.0,0.0,0.6980739831924438,0.6980739831924438,0.6980739831924438,10.0390625,0.7283135652542114,0.9979726614024145,12.800000190734863,1.0,128.0,101001.0,16.0,0.114837646484375,0.170928955078125,0.09973359107971191,0.0,0.6980739831924438,128.0,0.05618693679571152,0.07139039039611816,0.5007478594779968,0.39641857147216797,0.07843017578125,1.0,128.0,0.1458740234375,0.11724755284158012,0.1,0.18192709224713333,0.20680933852140077,0.16238924534066607,0.5466379181441422,0.10000000149011612,1000.0,128.0,0.0,0.0,0.18585661053657532,0.114837646484375,1
l1,L1-ReLU,l1_coefficient,0.5,0.3842700378608446,18.76953125,999.0,5.021721839904785,0.30218973755836487,100.0,0.0,0.685316801071167,0.685316801071167,0.685316801071167,18.76953125,0.9010560512542725,0.9658887247927912,12.800000190734863,1.0,128.0,101001.0,16.0,0.21923828125,0.247955322265625,0.16751861572265625,0.0,0.685316801071167,128.0,0.07096295803785324,0.12321370840072632,0.30218973755836487,0.1443694531917572,0.146636962890625,1.0,128.0,0.192626953125,0.12251421338737034,0.1,0.21861846991829662,0.1837669094693028,0.26978307363275283,0.568405691757892,0.10000000149011612,1000.0,128.0,0.0,0.0,0.13655216991901398,0.21923828125,1
l1,L1-ReLU,l1_coefficient,0.3,0.30288034257320146,25.099609375,999.0,3.339578628540039,0.20730271935462952,100.0,0.0,0.6729097366333008,0.6729097366333008,0.6729097366333008,25.099609375,0.9534371495246887,0.9881414190351495,12.800000190734863,1.0,128.0,101001.0,16.0,0.2945709228515625,0.3144989013671875,0.20491263270378113,0.0,0.6729097366333008,128.0,0.08126060664653778,0.15599820017814636,0.20730271935462952,0.06794004887342453,0.1960906982421875,1.0,128.0,0.2360382080078125,0.11576901295279007,0.1,0.20250554209413832,0.1528285736518559,0.30003055300947146,0.5577369242416403,0.10000000149011612,1000.0,128.0,0.0,0.0,0.11950107663869858,0.2945709228515625,1
l1,L1-ReLU,l1_coefficient,0.25,0.26117937663575475,27.060546875,999.0,2.8679308891296387,0.18338508903980255,100.0,0.0,0.6709729433059692,0.6709729433059692,0.6709729433059692,27.060546875,0.9635617136955261,0.9948687509203583,12.800000190734863,1.0,128.0,101001.0,16.0,0.3164215087890625,0.3348541259765625,0.21374204754829407,0.0,0.6709729433059692,128.0,0.08479544520378113,0.16474154591560364,0.18338508903980255,0.05316721647977829,0.2114105224609375,1.0,128.0,0.2494354248046875,0.11425725956432568,0.1,0.19871574922797902,0.14630097437748105,0.3096547509929728,0.5545730951099802,0.10000000149011612,1000.0,128.0,0.0,0.0,0.11710833758115768,0.3164215087890625,1
l1,L1-ReLU,l1_coefficient,0.2,-0.07139108509019162,28.990234375,999.0,2.370817184448242,0.1588456630706787,100.0,0.0,0.6713628172874451,0.6713628172874451,0.6713628172874451,28.990234375,0.9726611375808716,0.9996840553985449,12.800000190734863,1.0,128.0,101001.0,16.0,0.3427581787109375,0.3566131591796875,0.22308024764060974,0.0,0.6713628172874451,128.0,0.08834366500377655,0.17286106944084167,0.1588456630706787,0.03989023342728615,0.2264862060546875,1.0,128.0,0.2629241943359375,0.11264577467495573,0.1,0.1943989901351162,0.1400660243886007,0.3175985334555454,0.5506114382822734,0.10000000149011612,1000.0,128.0,0.0,0.0,0.11250770837068558,0.3427581787109375,1
l1,L1-ReLU,l1_coefficient,0.1,-0.13111277654623651,33.125,999.0,1.2759287357330322,0.08917068690061569,100.0,0.0,0.6621975898742676,0.6621975898742676,0.6621975898742676,33.125,0.9913846254348755,1.0364715159188342,12.800000190734863,1.0,128.0,101001.0,16.0,0.4038848876953125,0.4109954833984375,0.2378980815410614,0.0,0.6621975898742676,128.0,0.09856898337602615,0.18512767553329468,0.08917068690061569,0.012570718303322792,0.2587890625,1.0,128.0,0.291259765625,0.11013047541953755,0.1,0.18795201225219094,0.13024764150943396,0.33745798961197676,0.543699328760896,0.10000000149011612,1000.0,128.0,0.0,0.0,0.10612945258617401,0.4038848876953125,1
l1,L1-ReLU,l1_coefficient,0.05,-0.06306540380667053,34.748046875,999.0,0.6682363748550415,0.04717176407575607,100.0,0.0,0.6526932716369629,0.6526932716369629,0.6526932716369629,34.748046875,0.9975889921188354,1.0542534867471463,12.800000190734863,1.0,128.0,101001.0,16.0,0.4435882568359375,0.4482269287109375,0.24463948607444763,0.0,0.6526932716369629,128.0,0.10533535480499268,0.18545964360237122,0.04717176407575607,0.003517872653901577,0.2714691162109375,1.0,128.0,0.3068389892578125,0.106000646879088,0.1,0.17372724657928257,0.11882412455736047,0.3229453101130461,0.528594201081273,0.10000000149011612,1000.0,128.0,0.0,0.0,0.10221923887729645,0.4435882568359375,1
l1,L1-ReLU,l1_coefficient,0.02,0.16308673769739707,35.900390625,999.0,0.2798629701137543,0.025223562493920326,100.0,0.0,0.6292110085487366,0.6292110085487366,0.6292110085487366,35.900390625,0.9993106722831726,1.0718809990589073,12.800000190734863,1.0,128.0,101001.0,16.0,0.4715576171875,0.475860595703125,0.2473752498626709,0.0,0.6292110085487366,128.0,0.10990048944950104,0.18475225567817688,0.025223562493920326,0.0010058394400402904,0.2804718017578125,1.0,128.0,0.3193817138671875,0.10257463873045657,0.1,0.16030809965098086,0.10869920026113922,0.30522456461961506,0.5137497632387785,0.10000000149011612,1000.0,128.0,0.0,0.0,0.10033611953258514,0.4715576171875,1
l1,L1-ReLU,l1_coefficient,0.002,0.07745324620805842,40.0546875,999.0,0.04317382723093033,0.02956952154636383,100.0,0.0,0.6081717610359192,0.6081717610359192,0.6081717610359192,40.0546875,0.9990526437759399,1.0970011881566195,12.800000190734863,1.0,128.0,101001.0,16.0,0.5576171875,0.547210693359375,0.23047637939453125,0.0,0.6081717610359192,128.0,0.1184273213148117,0.1950526237487793,0.02956952154636383,0.0013823069166392088,0.31292724609375,1.0,128.0,0.347747802734375,0.10121137004467551,0.1,0.15761070451689213,0.10395943046615955,0.3256950809654751,0.5070923277348142,0.10000000149011612,1000.0,128.0,0.0,0.0,0.09209433943033218,0.5576171875,1
l1,L1-ReLU,l1_coefficient,0.0003,0.3967130712616782,50.90234375,999.0,0.02724301815032959,0.047590263187885284,100.0,0.0,0.6129025220870972,0.6129025220870972,0.6129025220870972,50.90234375,0.9975460767745972,1.0906138629330564,12.800000190734863,1.0,128.0,101001.0,16.0,0.615631103515625,0.59710693359375,0.19892752170562744,0.0,0.6129025220870972,128.0,0.14255058765411377,0.1986061930656433,0.047590263187885284,0.0035805688239634037,0.397674560546875,1.0,128.0,0.41790771484375,0.09998840646973531,0.1,0.16008341511285576,0.10014580615455453,0.3987167736021998,0.5005789326563297,0.10000000149011612,1000.0,128.0,0.0,0.0,0.10344080626964569,0.615631103515625,1
l1,L1-ReLU,l1_coefficient,0.0,0.7019760091776425,52.81640625,999.0,0.037444714456796646,0.05569871515035629,100.0,0.0,0.6157022714614868,0.6157022714614868,0.6157022714614868,52.81640625,0.9966385960578918,1.090556062190734,12.800000190734863,1.0,128.0,101001.0,16.0,0.6235809326171875,0.6036529541015625,0.19285324215888977,0.0,0.6157022714614868,128.0,0.15072232484817505,0.19268912076950073,0.05569871515035629,0.004904629196971655,0.412628173828125,1.0,128.0,0.430511474609375,0.09967055058815899,0.1,0.1599976181969751,0.09936395237038681,0.4104796822487015,0.49880654734574426,0.10000000149011612,1000.0,128.0,0.0,0.0,0.10807087272405624,0.6235809326171875,1
topk,TopK,k,1.0,0.06629900993709578,1.0,999.0,12.330277442932129,0.7511536478996277,100.0,0.609375,0.6751646995544434,0.6751646995544434,0.6751646995544434,1.0,0.38865357637405396,1.095073529042874,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6751646995544434,128.0,0.02507813274860382,0.007602572441101074,0.7511536478996277,0.8920176029205322,0.0078125,1.0,128.0,0.101409912109375,0.1094023194329075,0.1,0.05837347690563898,0.40234375,0.03146959975557592,0.5131411399354248,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,2.0,0.17061715057555338,2.0,999.0,8.251903533935547,0.7003208994865417,100.0,0.359375,0.6922067403793335,0.6922067403793335,0.6922067403793335,2.0,0.46859705448150635,1.102246098313634,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6922067403793335,128.0,0.037540502846241,0.01513129472732544,0.7003208994865417,0.7753718495368958,0.015625,1.0,128.0,0.104461669921875,0.11391010045495341,0.1,0.09564068692206078,0.353515625,0.055300947143293616,0.5220393530427436,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,3.0,-0.15160631987260112,3.0,999.0,5.843616008758545,0.616630494594574,100.0,0.1328125,0.6818488240242004,0.6818488240242004,0.6818488240242004,3.0,0.5880165100097656,1.0916473404820004,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6818488240242004,128.0,0.04546050354838371,0.022663414478302002,0.616630494594574,0.6011264324188232,0.0234375,1.0,128.0,0.109375,0.11368213859081802,0.1,0.11309081910418213,0.2975260416666667,0.06981362664222426,0.5257611954197728,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,4.0,0.18599285280574449,4.0,999.0,4.460620880126953,0.5786046981811523,100.0,0.0859375,0.6781941056251526,0.6781941056251526,0.6781941056251526,4.0,0.6372614502906799,1.1050743715269078,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6781941056251526,128.0,0.051355794072151184,0.029842376708984375,0.5786046981811523,0.5292730331420898,0.03125,1.0,128.0,0.1153564453125,0.11193294274562948,0.1,0.12031649988363972,0.25244140625,0.07897952948365414,0.526512989017128,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,5.0,0.1859657165536981,5.0,999.0,3.601767063140869,0.5347777605056763,100.0,0.0625,0.6620815396308899,0.6620815396308899,0.6620815396308899,5.0,0.690132200717926,1.1087007746676647,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6620815396308899,128.0,0.05630389600992203,0.03687769174575806,0.5347777605056763,0.4521291255950928,0.0390625,1.0,128.0,0.12115478515625,0.11127064323483568,0.1,0.1280474412475291,0.227734375,0.089062022609227,0.5277739338338556,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,6.0,0.3795978467395566,6.0,999.0,3.0739622116088867,0.5083410143852234,100.0,0.0703125,0.6633641719818115,0.6633641719818115,0.6633641719818115,6.0,0.7200115919113159,1.105035289626025,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6633641719818115,128.0,0.06137838214635849,0.043622732162475586,0.5083410143852234,0.4085320830345154,0.046875,1.0,128.0,0.126190185546875,0.11218993966576281,0.1,0.14015387814514452,0.21940104166666666,0.10296364191872899,0.5311563420646366,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,7.0,0.08190885336004697,7.0,999.0,2.7279810905456543,0.45688456296920776,100.0,0.0703125,0.6466283798217773,0.6466283798217773,0.6466283798217773,7.0,0.7738259434700012,1.1359257300209469,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6466283798217773,128.0,0.0656919926404953,0.05007636547088623,0.45688456296920776,0.3300113081932068,0.0546875,1.0,128.0,0.135467529296875,0.10703542290684606,0.1,0.12359328726554789,0.17466517857142858,0.0956309196455851,0.5227434137132825,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,8.0,-0.46911418247188247,8.0,999.0,2.4225761890411377,0.44994056224823,100.0,0.0625,0.6519436240196228,0.6519436240196228,0.6519436240196228,8.0,0.7806487679481506,1.1276605689463388,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6519436240196228,128.0,0.06818905472755432,0.05671489238739014,0.44994056224823,0.32005614042282104,0.0625,1.0,128.0,0.140869140625,0.10766370792546259,0.1,0.1324938921255403,0.172119140625,0.1076993583868011,0.5251075195053179,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,9.0,0.20326567322896555,9.0,999.0,1.7289626598358154,0.41739365458488464,100.0,0.046875,0.6541352272033691,0.6541352272033691,0.6541352272033691,9.0,0.8112350106239319,1.1173313693958935,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6541352272033691,128.0,0.07251940667629242,0.06255704164505005,0.41739365458488464,0.2754276394844055,0.0703125,1.0,128.0,0.145751953125,0.10893218742391585,0.1,0.1436256051640667,0.173828125,0.1223648029330889,0.5289142204189092,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,10.0,0.24702422922951098,10.0,999.0,1.0359854698181152,0.383254736661911,100.0,0.015625,0.6482305526733398,0.6482305526733398,0.6482305526733398,10.0,0.8408506512641907,1.1377323733971123,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6482305526733398,128.0,0.07691527158021927,0.06754356622695923,0.383254736661911,0.23221534490585327,0.078125,1.0,128.0,0.15240478515625,0.108084746074356,0.1,0.1438367906737528,0.1638671875,0.12816987473266117,0.5277991262118976,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,11.0,0.11039351016771166,11.0,999.0,1.0757386684417725,0.35870376229286194,100.0,0.03125,0.6469942927360535,0.6469942927360535,0.6469942927360535,11.0,0.860587477684021,1.1282861901945622,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6469942927360535,128.0,0.08103608340024948,0.07270550727844238,0.35870376229286194,0.20341724157333374,0.0859375,1.0,128.0,0.157989501953125,0.10852863752646263,0.1,0.14977828871735918,0.16193181818181818,0.13932172318973418,0.5296540807845602,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,12.0,-0.19398997444561183,12.0,999.0,0.9046881198883057,0.3402674198150635,100.0,0.0234375,0.6464808583259583,0.6464808583259583,0.6464808583259583,12.0,0.8745500445365906,1.1457542581116549,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6464808583259583,128.0,0.08262604475021362,0.07845968008041382,0.3402674198150635,0.1830444633960724,0.09375,1.0,128.0,0.165496826171875,0.10695200561809375,0.1,0.14531126871552402,0.15006510416666666,0.14084937366330583,0.5261629475538092,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,13.0,0.5254030992220949,13.0,999.0,0.5219608545303345,0.27245625853538513,100.0,0.015625,0.6083745956420898,0.6083745956420898,0.6083745956420898,13.0,0.9195690155029297,1.2065731220791527,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6083745956420898,128.0,0.0938633382320404,0.07833689451217651,0.27245625853538513,0.11735711246728897,0.1015625,1.0,128.0,0.173095703125,0.10551668595795895,0.1,0.14073625208301774,0.13957331730769232,0.14191872899480598,0.5224172387133719,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,14.0,0.12239466733561781,14.0,999.0,0.25059640407562256,0.207972913980484,100.0,0.015625,0.5730525851249695,0.5730525851249695,0.5730525851249695,14.0,0.9531355500221252,1.3081411172986834,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5730525851249695,128.0,0.10669638216495514,0.07634049654006958,0.207972913980484,0.06838005036115646,0.109375,1.0,128.0,0.1834716796875,0.10220772013660707,0.1,0.1232317339944582,0.11788504464285714,0.12908646501680415,0.5109494030457813,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,15.0,0.18792830909986194,15.0,999.0,0.02618476189672947,0.06885100156068802,100.0,0.28125,0.5810880064964294,0.5810880064964294,0.5810880064964294,15.0,0.9948636889457703,1.3482050498608897,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5810880064964294,128.0,0.11995723098516464,0.06533056497573853,0.06885100156068802,0.0074943918734788895,0.1171875,1.0,128.0,0.18743896484375,0.10382206543167663,0.1,0.1365106143680585,0.12643229166666667,0.1483348609838069,0.5173018600562364,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,16.0,0.9412295877169761,16.0,999.0,0.010997699573636055,0.05586601793766022,100.0,0.234375,0.5619312524795532,0.5619312524795532,0.5619312524795532,16.0,0.996618390083313,1.3665687299705058,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5619312524795532,128.0,0.12270919233560562,0.06746190786361694,0.05586601793766022,0.004934137687087059,0.125,1.0,128.0,0.194915771484375,0.10288269061616827,0.1,0.1332609580675804,0.119873046875,0.15001527650473573,0.5138955853620475,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,17.0,-0.357431213789289,16.994140625,999.0,0.00038638649857603014,0.017121626064181328,100.0,0.4140625,0.6010815501213074,0.6010815501213074,0.6010815501213074,16.994140625,0.9996823668479919,1.3937873292036713,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6010815501213074,128.0,0.12102892994880676,0.06543794274330139,0.017121626064181328,0.0004634531505871564,0.1327667236328125,1.0,128.0,0.2051239013671875,0.100405199606203,0.1,0.11831835770971338,0.10366624525916561,0.13779407271616254,0.5027926118793561,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,18.0,-0.07046587388003701,17.9921875,999.0,0.001137548591941595,0.01757914200425148,100.0,0.5078125,0.5983376502990723,0.5983376502990723,0.5983376502990723,17.9921875,0.9996651411056519,1.3561718147144286,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5983376502990723,128.0,0.11987893283367157,0.07268130779266357,0.01757914200425148,0.0004885524394921958,0.14056396484375,1.0,128.0,0.213714599609375,0.09924293439479094,0.1,0.11118162203325295,0.09509335649153278,0.13382218148487626,0.4962550473452522,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,19.0,0.3236533744603828,19.0,999.0,0.0010622941190376878,0.013957968913018703,100.0,0.3046875,0.6040212512016296,0.6040212512016296,0.6040212512016296,19.0,0.9997888803482056,1.3107325412477542,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.6040212512016296,128.0,0.12038564682006836,0.07458001375198364,0.013957968913018703,0.00030800679815001786,0.1484375,1.0,128.0,0.21624755859375,0.10119330659701598,0.1,0.12916308221703332,0.10803865131578948,0.16055606477238007,0.506731668595717,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,20.0,0.5893245468438566,19.89453125,999.0,0.0008833144675008953,0.013269877061247826,100.0,0.4140625,0.5961068868637085,0.5961068868637085,0.5961068868637085,19.89453125,0.999809205532074,1.330599825901002,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5961068868637085,128.0,0.1213739812374115,0.07864493131637573,0.013269877061247826,0.00027838745154440403,0.155426025390625,1.0,128.0,0.223236083984375,0.10041335495751579,0.1,0.1256275400430313,0.10318083644217553,0.16055606477238007,0.5028496546950559,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,21.0,-0.6859504647945107,20.916015625,999.0,0.00015822486602701247,0.01661418005824089,100.0,0.3203125,0.5930182933807373,0.5930182933807373,0.5930182933807373,20.916015625,0.9997009038925171,1.3684887973723563,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5930182933807373,128.0,0.12219886481761932,0.08193835616111755,0.01661418005824089,0.00043638888746500015,0.1634063720703125,1.0,128.0,0.2325592041015625,0.09898395166728419,0.1,0.11671979136482179,0.0940330563077785,0.15383440268866483,0.4946829243482314,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,22.0,-0.0762658771610125,21.95703125,999.0,0.000870248069986701,0.01561442669481039,100.0,0.359375,0.5856893062591553,0.5856893062591553,0.5856893062591553,21.95703125,0.9997358322143555,1.3120695767785373,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5856893062591553,128.0,0.12011031806468964,0.08794301748275757,0.01561442669481039,0.000385449908208102,0.171539306640625,1.0,128.0,0.22894287109375,0.10497428563850333,0.1,0.15651000674612098,0.1238213840953567,0.21264894592117323,0.5228357460577217,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
topk,TopK,k,23.0,0.41589751547080694,22.974609375,999.0,0.0011343557853251696,0.015948697924613953,100.0,0.3984375,0.5920109152793884,0.5920109152793884,0.5920109152793884,22.974609375,0.9997243881225586,1.2820933626272204,12.800000190734863,1.0,128.0,101002.0,16.0,nan,nan,nan,0.0,0.5920109152793884,128.0,0.11983291804790497,0.08968934416770935,0.015948697924613953,0.0004021298955194652,0.1794891357421875,1.0,128.0,0.2403717041015625,0.10159461656869362,0.1,0.1396034737014583,0.10864575363427698,0.19523373052245646,0.5087458701773158,0.10000000149011612,1000.0,128.0,0.0,0.0,nan,nan,1
