method,run_id,seed,control_name,control_value,checkpoint_kind,metric_schema_version,checkpoint_size,checkpoint_mtime_ns,metric_definition,decoder_pairwise_cosine_similarity
topk,topk_k=53_seed=0,0,k,53,last,1,1058929,1786569892449420011,Sparse but Wrong Eq. (4),0.08821936977704002
topk,topk_k=54_seed=0,0,k,54,last,1,1058929,1786569895829469136,Sparse but Wrong Eq. (4),0.09057396108495464
topk,topk_k=55_seed=0,0,k,55,last,1,1058929,1786569898145502792,Sparse but Wrong Eq. (4),0.09058589298807986
topk,topk_k=56_seed=0,0,k,56,last,1,1058929,1786569883669292360,Sparse but Wrong Eq. (4),0.08922010130893533
topk,topk_k=57_seed=0,0,k,57,last,1,1058929,1786569907637640687,Sparse but Wrong Eq. (4),0.08811635072459452
topk,topk_k=58_seed=0,0,k,58,last,1,1058929,1786569899593523833,Sparse but Wrong Eq. (4),0.089697227343937
topk,topk_k=59_seed=0,0,k,59,last,1,1058929,1786569895681466985,Sparse but Wrong Eq. (4),0.09382366856713763
topk,topk_k=5_seed=0,0,k,5,last,1,1058929,1786569825464444548,Sparse but Wrong Eq. (4),0.07460267469438144
topk,topk_k=60_seed=0,0,k,60,last,1,1058929,1786569903181575961,Sparse but Wrong Eq. (4),0.09508783713186596
topk,topk_k=61_seed=0,0,k,61,last,1,1058929,1786569905933615937,Sparse but Wrong Eq. (4),0.08743758450518771
topk,topk_k=62_seed=0,0,k,62,last,1,1058929,1786569904821599785,Sparse but Wrong Eq. (4),0.09550732346437021
topk,topk_k=63_seed=0,0,k,63,last,1,1058929,1786569885773322954,Sparse but Wrong Eq. (4),0.08966383071894059
topk,topk_k=64_seed=0,0,k,64,last,1,1058929,1786569905893615356,Sparse but Wrong Eq. (4),0.09333211538912217
topk,topk_k=65_seed=0,0,k,65,last,1,1058929,1786569910141677052,Sparse but Wrong Eq. (4),0.09105373671000898
topk,topk_k=66_seed=0,0,k,66,last,1,1058929,1786569917457783276,Sparse but Wrong Eq. (4),0.09195293837082807
topk,topk_k=67_seed=0,0,k,67,last,1,1058929,1786569906241620411,Sparse but Wrong Eq. (4),0.09168354428249822
topk,topk_k=68_seed=0,0,k,68,last,1,1058929,1786569908889658871,Sparse but Wrong Eq. (4),0.09611171456401102
topk,topk_k=69_seed=0,0,k,69,last,1,1058929,1786569916669771836,Sparse but Wrong Eq. (4),0.08001325384331419
topk,topk_k=6_seed=0,0,k,6,last,1,1058929,1786569833756565506,Sparse but Wrong Eq. (4),0.07448673799741352
topk,topk_k=70_seed=0,0,k,70,last,1,1058929,1786569917053777411,Sparse but Wrong Eq. (4),0.09335498869869721
topk,topk_k=71_seed=0,0,k,71,last,1,1058929,1786569918297795469,Sparse but Wrong Eq. (4),0.09098347133395529
topk,topk_k=72_seed=0,0,k,72,last,1,1058929,1786569886993340694,Sparse but Wrong Eq. (4),0.09276855345607313
topk,topk_k=73_seed=0,0,k,73,last,1,1058929,1786569890133386345,Sparse but Wrong Eq. (4),0.09298225289726206
topk,topk_k=74_seed=0,0,k,74,last,1,1058929,1786569918321795818,Sparse but Wrong Eq. (4),0.09705905368897658
topk,topk_k=75_seed=0,0,k,75,last,1,1058929,1786569917533784379,Sparse but Wrong Eq. (4),0.0928529233826803
topk,topk_k=76_seed=0,0,k,76,last,1,1058929,1786569892001413498,Sparse but Wrong Eq. (4),0.09141443004068014
topk,topk_k=77_seed=0,0,k,77,last,1,1058929,1786569919097807082,Sparse but Wrong Eq. (4),0.09211203509191247
topk,topk_k=78_seed=0,0,k,78,last,1,1058929,1786569922729859797,Sparse but Wrong Eq. (4),0.09409826126629825
topk,topk_k=79_seed=0,0,k,79,last,1,1058929,1786569922073850277,Sparse but Wrong Eq. (4),0.08302276095148343
topk,topk_k=7_seed=0,0,k,7,last,1,1058929,1786569840040657133,Sparse but Wrong Eq. (4),0.07478823569881828
topk,topk_k=80_seed=0,0,k,80,last,1,1058929,1786569920865832743,Sparse but Wrong Eq. (4),0.08742855499802593
topk,topk_k=81_seed=0,0,k,81,last,1,1058929,1786569921329839479,Sparse but Wrong Eq. (4),0.09496871363478114
topk,topk_k=82_seed=0,0,k,82,last,1,1058929,1786569915337752498,Sparse but Wrong Eq. (4),0.08746677719547077
topk,topk_k=83_seed=0,0,k,83,last,1,1058929,1786569921169837156,Sparse but Wrong Eq. (4),0.09224268901238619
topk,topk_k=84_seed=0,0,k,84,last,1,1058929,1786569923205866705,Sparse but Wrong Eq. (4),0.08863990540682543
topk,topk_k=85_seed=0,0,k,85,last,1,1058929,1786569925685902693,Sparse but Wrong Eq. (4),0.09304069295458212
topk,topk_k=86_seed=0,0,k,86,last,1,1058929,1786569911329694304,Sparse but Wrong Eq. (4),0.09537500438218735
topk,topk_k=87_seed=0,0,k,87,last,1,1058929,1786569912197706907,Sparse but Wrong Eq. (4),0.08253593192960926
topk,topk_k=88_seed=0,0,k,88,last,1,1058929,1786569909293664738,Sparse but Wrong Eq. (4),0.07811763743994316
topk,topk_k=89_seed=0,0,k,89,last,1,1058929,1786569911313694072,Sparse but Wrong Eq. (4),0.08974975883582421
topk,topk_k=8_seed=0,0,k,8,last,1,1058929,1786569842932699290,Sparse but Wrong Eq. (4),0.07597636208112032
topk,topk_k=90_seed=0,0,k,90,last,1,1058929,1786569917905789779,Sparse but Wrong Eq. (4),0.0910921990933939
topk,topk_k=91_seed=0,0,k,91,last,1,1058929,1786569915449754125,Sparse but Wrong Eq. (4),0.081010536434989
topk,topk_k=92_seed=0,0,k,92,last,1,1058929,1786569910505682339,Sparse but Wrong Eq. (4),0.08650959070157757
topk,topk_k=93_seed=0,0,k,93,last,1,1058929,1786569924925891666,Sparse but Wrong Eq. (4),0.08686031605917015
topk,topk_k=94_seed=0,0,k,94,last,1,1058929,1786569926421913373,Sparse but Wrong Eq. (4),0.08384656148838689
topk,topk_k=95_seed=0,0,k,95,last,1,1058929,1786569915189750349,Sparse but Wrong Eq. (4),0.07684410722762684
topk,topk_k=96_seed=0,0,k,96,last,1,1058929,1786569925945906466,Sparse but Wrong Eq. (4),0.08229870356743697
topk,topk_k=97_seed=0,0,k,97,last,1,1058929,1786569918293795411,Sparse but Wrong Eq. (4),0.08519755295000364
topk,topk_k=98_seed=0,0,k,98,last,1,1058929,1786569920109821771,Sparse but Wrong Eq. (4),0.07556080971301735
topk,topk_k=99_seed=0,0,k,99,last,1,1058929,1786569920797831757,Sparse but Wrong Eq. (4),0.07763750940961775
topk,topk_k=9_seed=0,0,k,9,last,1,1058929,1786569842004685762,Sparse but Wrong Eq. (4),0.07569573832309454
vgsae,vgsae_gamma=-0.1_seed=0,0,gamma,-0.1,last,1,1588139,1786569807668184746,Sparse but Wrong Eq. (4),0.06967870711230664
vgsae,vgsae_gamma=-0.2_seed=0,0,gamma,-0.2,last,1,1588139,1786569810268222721,Sparse but Wrong Eq. (4),0.06954733184183357
vgsae,vgsae_gamma=-0.3_seed=0,0,gamma,-0.3,last,1,1588139,1786569846868756653,Sparse but Wrong Eq. (4),0.06942589690138697
vgsae,vgsae_gamma=-0.4_seed=0,0,gamma,-0.4,last,1,1588139,1786569810608227686,Sparse but Wrong Eq. (4),0.06940137081554928
vgsae,vgsae_gamma=-0.5_seed=0,0,gamma,-0.5,last,1,1588139,1786569807476181941,Sparse but Wrong Eq. (4),0.06934308280537932
vgsae,vgsae_gamma=-0.6_seed=0,0,gamma,-0.6,last,1,1588139,1786569842896698764,Sparse but Wrong Eq. (4),0.06930372649026328
vgsae,vgsae_gamma=-0.7_seed=0,0,gamma,-0.7,last,1,1588139,1786569809728214834,Sparse but Wrong Eq. (4),0.06922416123079052
vgsae,vgsae_gamma=-0.8_seed=0,0,gamma,-0.8,last,1,1588139,1786569809052204961,Sparse but Wrong Eq. (4),0.06928189942205695
vgsae,vgsae_gamma=-0.9_seed=0,0,gamma,-0.9,last,1,1588139,1786569808652199119,Sparse but Wrong Eq. (4),0.06918070780200263
vgsae,vgsae_gamma=-1.0_seed=0,0,gamma,-1.0,last,1,1588139,1786569810656228387,Sparse but Wrong Eq. (4),0.06921387598314588
vgsae,vgsae_gamma=-1.1_seed=0,0,gamma,-1.1,last,1,1588139,1786569835232587031,Sparse but Wrong Eq. (4),0.06915413614387658
vgsae,vgsae_gamma=0.0_seed=0,0,gamma,0.0,last,1,1588139,1786569829620505181,Sparse but Wrong Eq. (4),0.07090541859000737
vgsae,vgsae_gamma=0.125_seed=0,0,gamma,0.125,last,1,1588139,1786569841468677950,Sparse but Wrong Eq. (4),0.07107871183301329
vgsae,vgsae_gamma=0.25_seed=0,0,gamma,0.25,last,1,1588139,1786569831780536687,Sparse but Wrong Eq. (4),0.07259016952621726
vgsae,vgsae_gamma=0.35_seed=0,0,gamma,0.35,last,1,1588139,1786569808040190180,Sparse but Wrong Eq. (4),0.07273212622134222
vgsae,vgsae_gamma=0.5_seed=0,0,gamma,0.5,last,1,1588139,1786569814464283994,Sparse but Wrong Eq. (4),0.07259030709878782
vgsae,vgsae_gamma=0.75_seed=0,0,gamma,0.75,last,1,1588139,1786569806264164237,Sparse but Wrong Eq. (4),0.07267024584126396
vgsae,vgsae_gamma=1.0_seed=0,0,gamma,1.0,last,1,1588139,1786569809604213023,Sparse but Wrong Eq. (4),0.0729277523435746
vgsae,vgsae_gamma=1.25_seed=0,0,gamma,1.25,last,1,1588139,1786569837076613919,Sparse but Wrong Eq. (4),0.07336050521082661
vgsae,vgsae_gamma=1.5_seed=0,0,gamma,1.5,last,1,1588139,1786569846860756537,Sparse but Wrong Eq. (4),0.07375637592874185
vgsae,vgsae_gamma=1.75_seed=0,0,gamma,1.75,last,1,1588139,1786569841128672994,Sparse but Wrong Eq. (4),0.0743269968777899
vgsae,vgsae_gamma=10.0_seed=0,0,gamma,10.0,last,1,1588139,1786569845028729839,Sparse but Wrong Eq. (4),0.0964845104188323
vgsae,vgsae_gamma=12.0_seed=0,0,gamma,12.0,last,1,1588139,1786569843896713340,Sparse but Wrong Eq. (4),0.10168071946802054
vgsae,vgsae_gamma=2.0_seed=0,0,gamma,2.0,last,1,1588139,1786569847012758752,Sparse but Wrong Eq. (4),0.07455095598694654
vgsae,vgsae_gamma=2.5_seed=0,0,gamma,2.5,last,1,1588139,1786569840412662555,Sparse but Wrong Eq. (4),0.07528397706744647
vgsae,vgsae_gamma=3.0_seed=0,0,gamma,3.0,last,1,1588139,1786569812056248833,Sparse but Wrong Eq. (4),0.07632739679350597
vgsae,vgsae_gamma=3.5_seed=0,0,gamma,3.5,last,1,1588139,1786569845988743829,Sparse but Wrong Eq. (4),0.07832585925245661
vgsae,vgsae_gamma=4.0_seed=0,0,gamma,4.0,last,1,1588139,1786569801784098783,Sparse but Wrong Eq. (4),0.07943838687228176
vgsae,vgsae_gamma=5.0_seed=0,0,gamma,5.0,last,1,1588139,1786569846040744587,Sparse but Wrong Eq. (4),0.08059171339484944
vgsae,vgsae_gamma=6.0_seed=0,0,gamma,6.0,last,1,1588139,1786569843060701155,Sparse but Wrong Eq. (4),0.0754638009930488
vgsae,vgsae_gamma=7.0_seed=0,0,gamma,7.0,last,1,1588139,1786569841152673342,Sparse but Wrong Eq. (4),0.08222936753473853
vgsae,vgsae_gamma=8.0_seed=0,0,gamma,8.0,last,1,1588139,1786569844952728731,Sparse but Wrong Eq. (4),0.09055954691802304
vgsae,vgsae_gamma=9.0_seed=0,0,gamma,9.0,last,1,1588139,1786569836576606628,Sparse but Wrong Eq. (4),0.09561651012015303
